loc,v(g),ev(g),iv(g),n,v,l,d,i,e,b,t,lOCode,lOComment,lOBlank,lOCodeAndComment,uniq_Op,uniq_Opnd,total_Op,total_Opnd,branchCount,defects
18.0,3.0,1.0,3.0,42.0,178.41,0.09,11.67,15.29,2081.48,0.06,115.64,14,1,1,0,10.0,9.0,21.0,21.0,5.0,False
147.0,21.0,20.0,3.0,547.0,3329.84,0.02,62.21,53.52,207163.75,1.11,11509.1,108,15,20,0,26.0,42.0,346.0,201.0,41.0,True
42.0,7.0,5.0,4.0,150.0,823.78,0.03,33.45,24.62,27559.12,0.27,1531.06,36,0,5,1,23.0,22.0,86.0,64.0,13.0,False
45.0,11.0,1.0,8.0,181.0,969.72,0.03,36.23,26.77,35128.0,0.32,1951.56,33,0,8,2,21.0,20.0,112.0,69.0,21.0,False
12.0,2.0,1.0,2.0,43.0,185.84,0.23,4.29,43.36,796.47,0.06,44.25,10,0,0,0,6.0,14.0,23.0,20.0,3.0,False
97.0,17.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,33.0,False
38.0,11.0,9.0,6.0,134.0,713.14,0.04,26.0,27.43,18541.6,0.24,1030.08,33,0,3,0,20.0,20.0,82.0,52.0,21.0,False
6.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,2,0,0,0,3.0,1.0,3.0,1.0,1.0,False
4.0,1.0,1.0,1.0,5.0,11.61,0.67,1.5,7.74,17.41,0.0,0.97,2,0,0,0,3.0,2.0,3.0,2.0,1.0,False
10.0,1.0,1.0,1.0,19.0,60.23,0.28,3.6,16.73,216.82,0.02,12.05,7,0,1,0,4.0,5.0,10.0,9.0,1.0,False
4.0,1.0,1.0,1.0,9.0,27.0,0.5,2.0,13.5,54.0,0.01,3.0,2,0,0,0,4.0,4.0,5.0,4.0,1.0,False
17.0,2.0,1.0,2.0,31.0,133.98,0.15,6.72,19.93,900.64,0.04,50.04,9,3,3,0,11.0,9.0,20.0,11.0,3.0,False
37.0,3.0,3.0,2.0,141.0,760.32,0.06,16.39,46.39,12460.75,0.25,692.26,29,0,8,0,15.0,27.0,82.0,59.0,5.0,False
10.0,4.0,4.0,4.0,43.0,188.87,0.11,8.8,21.46,1662.05,0.06,92.34,7,0,1,0,11.0,10.0,27.0,16.0,7.0,False
14.0,2.0,1.0,2.0,43.0,191.76,0.13,8.0,23.97,1534.04,0.06,85.22,9,0,2,0,11.0,11.0,27.0,16.0,3.0,False
47.0,3.0,1.0,3.0,178.0,1019.57,0.05,19.8,51.49,20187.48,0.34,1121.53,35,1,9,0,18.0,35.0,101.0,77.0,5.0,False
13.0,1.0,1.0,1.0,37.0,148.0,0.19,5.4,27.41,799.2,0.05,44.4,11,0,0,0,6.0,10.0,19.0,18.0,1.0,False
31.0,8.0,1.0,5.0,72.0,353.3,0.08,13.13,26.92,4637.01,0.12,257.61,24,0,3,2,14.0,16.0,42.0,30.0,15.0,False
23.0,6.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,11.0,False
26.0,6.0,3.0,5.0,96.0,456.47,0.04,28.05,16.27,12803.96,0.15,711.33,21,1,2,0,17.0,10.0,63.0,33.0,11.0,False
30.0,3.0,1.0,1.0,100.0,535.76,0.09,10.91,49.1,5845.47,0.18,324.75,21,0,7,0,13.0,28.0,53.0,47.0,5.0,False
31.0,4.0,1.0,4.0,80.0,403.55,0.11,9.0,44.84,3631.96,0.13,201.78,24,2,3,0,11.0,22.0,44.0,36.0,7.0,False
4.0,1.0,1.0,1.0,7.0,19.65,0.5,2.0,9.83,39.3,0.01,2.18,2,0,0,0,4.0,3.0,4.0,3.0,1.0,False
8.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,False
23.0,20.0,20.0,7.0,203.0,996.1,0.01,87.5,11.38,87158.64,0.33,4842.15,17,4,2,0,21.0,9.0,128.0,75.0,39.0,False
4.0,1.0,1.0,1.0,9.0,27.0,0.5,2.0,13.5,54.0,0.01,3.0,2,0,0,0,4.0,4.0,5.0,4.0,1.0,False
7.0,1.0,1.0,1.0,13.0,46.6,0.29,3.5,13.32,163.12,0.02,9.06,4,0,1,0,7.0,5.0,8.0,5.0,1.0,False
116.0,20.0,17.0,10.0,380.0,2429.08,0.03,35.17,69.07,85429.53,0.81,4746.09,99,8,6,1,25.0,59.0,214.0,166.0,39.0,False
4.0,1.0,1.0,1.0,5.0,11.61,0.67,1.5,7.74,17.41,0.0,0.97,2,0,0,0,3.0,2.0,3.0,2.0,1.0,False
4.0,1.0,1.0,1.0,7.0,19.65,0.5,2.0,9.83,39.3,0.01,2.18,2,0,0,0,4.0,3.0,4.0,3.0,1.0,False
6.0,2.0,1.0,1.0,21.0,69.76,0.11,9.33,7.47,651.1,0.02,36.17,4,0,0,0,7.0,3.0,13.0,8.0,3.0,False
14.0,3.0,3.0,2.0,36.0,158.12,0.1,9.75,16.21,1541.7,0.05,85.65,11,0,1,0,13.0,8.0,24.0,12.0,5.0,False
10.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,5.0,False
68.0,11.0,9.0,9.0,191.0,1083.43,0.05,18.51,58.52,20058.99,0.36,1114.39,65,0,1,0,16.0,35.0,110.0,81.0,21.0,False
36.0,3.0,1.0,1.0,123.0,650.1,0.06,17.74,36.65,11532.29,0.22,640.68,26,0,7,0,16.0,23.0,72.0,51.0,5.0,False
39.0,7.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,13.0,False
44.0,8.0,5.0,4.0,101.0,485.54,0.03,30.91,15.71,15007.69,0.16,833.76,34,3,4,1,17.0,11.0,61.0,40.0,15.0,False
19.0,4.0,1.0,1.0,38.0,144.68,0.12,8.5,17.02,1229.78,0.05,68.32,14,0,3,0,7.0,7.0,21.0,17.0,7.0,False
17.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,False
21.0,3.0,1.0,3.0,52.0,238.42,0.11,8.93,26.7,2128.73,0.08,118.26,16,0,3,0,10.0,14.0,27.0,25.0,5.0,False
61.0,26.0,24.0,8.0,297.0,1795.19,0.03,32.09,55.94,57612.92,0.6,3200.72,41,8,10,0,23.0,43.0,177.0,120.0,51.0,True
33.0,3.0,1.0,2.0,71.0,408.6,0.07,15.0,27.24,6128.96,0.14,340.5,29,0,2,0,27.0,27.0,41.0,30.0,4.0,False
48.0,5.0,1.0,5.0,95.0,502.11,0.06,17.1,29.36,8586.14,0.17,477.01,28,8,7,3,19.0,20.0,59.0,36.0,9.0,False
5.0,1.0,1.0,1.0,11.0,34.87,0.5,2.0,17.43,69.74,0.01,3.87,3,0,0,0,4.0,5.0,6.0,5.0,1.0,False
10.0,1.0,1.0,1.0,19.0,60.23,0.28,3.6,16.73,216.82,0.02,12.05,7,0,1,0,4.0,5.0,10.0,9.0,1.0,False
23.0,3.0,3.0,1.0,34.0,132.83,0.08,12.0,11.07,1594.01,0.04,88.56,17,1,2,0,10.0,5.0,22.0,12.0,5.0,False
244.0,46.0,1.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,49.0,False
58.0,10.0,1.0,9.0,211.0,1151.94,0.04,23.88,48.23,27513.65,0.38,1528.54,47,1,8,0,18.0,26.0,142.0,69.0,19.0,False
30.0,5.0,1.0,3.0,68.0,315.78,0.07,14.31,22.07,4518.11,0.11,251.01,19,2,5,2,12.0,13.0,37.0,31.0,9.0,False
51.0,5.0,1.0,5.0,130.0,729.91,0.08,13.09,55.76,9555.22,0.24,530.85,37,4,7,1,16.0,33.0,76.0,54.0,9.0,False
27.0,3.0,1.0,3.0,65.0,298.02,0.16,6.18,48.25,1840.73,0.1,102.26,19,2,4,0,7.0,17.0,35.0,30.0,5.0,False
88.0,5.0,1.0,5.0,374.0,2226.87,0.03,30.96,71.94,68936.13,0.74,3829.79,58,7,21,0,16.0,46.0,196.0,178.0,9.0,False
19.0,8.0,4.0,4.0,207.0,1116.21,0.03,34.0,32.83,37951.13,0.37,2108.4,11,0,3,3,24.0,18.0,156.0,51.0,15.0,False
12.0,2.0,1.0,2.0,24.0,91.38,0.09,11.0,8.31,1005.14,0.03,55.84,7,0,2,0,11.0,3.0,18.0,6.0,3.0,False
46.0,6.0,1.0,2.0,83.0,346.1,0.05,20.0,17.31,6922.08,0.12,384.56,36,4,3,0,10.0,8.0,51.0,32.0,11.0,False
106.0,11.0,4.0,8.0,371.0,2217.57,0.02,41.59,53.33,92218.5,0.74,5123.25,79,12,13,0,22.0,41.0,216.0,155.0,21.0,False
24.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,False
16.0,2.0,1.0,2.0,47.0,215.49,0.13,7.62,28.3,1641.06,0.07,91.17,10,0,3,0,11.0,13.0,29.0,18.0,3.0,False
16.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,5.0,False
9.0,1.0,1.0,1.0,19.0,65.73,0.3,3.33,19.72,219.1,0.02,12.17,5,0,2,0,5.0,6.0,11.0,8.0,1.0,False
102.0,30.0,15.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,59.0,False
32.0,5.0,3.0,3.0,101.0,490.66,0.06,15.44,31.78,7574.5,0.16,420.81,21,3,2,0,13.0,16.0,63.0,38.0,9.0,False
82.0,7.0,4.0,3.0,81.0,412.08,0.06,17.73,23.24,7307.63,0.14,405.98,35,38,6,1,19.0,15.0,53.0,28.0,12.0,False
10.0,1.0,1.0,1.0,35.0,136.74,0.15,6.86,19.94,937.65,0.05,52.09,5,0,2,1,8.0,7.0,23.0,12.0,1.0,False
140.0,1.0,1.0,1.0,631.0,4253.87,0.05,19.5,218.15,82950.38,1.42,4608.35,112,0,26,0,13.0,94.0,349.0,282.0,1.0,False
52.0,13.0,12.0,13.0,209.0,1179.57,0.03,32.61,36.18,38462.28,0.39,2136.79,44,1,5,0,22.0,28.0,128.0,83.0,25.0,False
16.0,1.0,1.0,1.0,33.0,144.95,0.23,4.31,33.65,624.38,0.05,34.69,7,3,4,0,8.0,13.0,19.0,14.0,1.0,False
10.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,5.0,False
16.0,2.0,1.0,2.0,48.0,217.13,0.12,8.25,26.32,1791.33,0.07,99.52,10,1,2,0,11.0,12.0,30.0,18.0,3.0,False
10.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,5.0,False
264.0,4.0,1.0,4.0,1211.0,8866.85,0.03,30.05,295.05,266464.28,2.96,14803.57,251,1,10,0,15.0,145.0,630.0,581.0,7.0,False
19.0,3.0,3.0,2.0,45.0,211.52,0.11,9.5,22.27,2009.44,0.07,111.64,12,2,3,0,13.0,13.0,26.0,19.0,5.0,False
4.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,2,0,0,0,3.0,1.0,3.0,1.0,1.0,False
53.0,3.0,1.0,2.0,165.0,916.51,0.08,12.69,72.25,11626.55,0.31,645.92,44,1,6,0,12.0,35.0,91.0,74.0,5.0,False
5.0,1.0,1.0,1.0,11.0,36.54,0.33,3.0,12.18,109.62,0.01,6.09,3,0,0,0,6.0,4.0,7.0,4.0,1.0,False
4.0,1.0,1.0,1.0,7.0,19.65,0.5,2.0,9.83,39.3,0.01,2.18,2,0,0,0,4.0,3.0,4.0,3.0,1.0,False
38.0,6.0,5.0,6.0,192.0,984.82,0.03,30.33,32.47,29872.94,0.33,1659.61,34,0,2,0,14.0,21.0,101.0,91.0,11.0,False
25.0,5.0,5.0,3.0,67.0,325.48,0.07,13.53,24.05,4404.89,0.11,244.72,17,2,4,0,14.0,15.0,38.0,29.0,9.0,False
15.0,2.0,1.0,1.0,22.0,85.95,0.22,4.5,19.1,386.78,0.03,21.49,10,0,2,0,9.0,6.0,16.0,6.0,3.0,False
4.0,1.0,1.0,1.0,5.0,11.61,0.67,1.5,7.74,17.41,0.0,0.97,2,0,0,0,3.0,2.0,3.0,2.0,1.0,False
16.0,3.0,1.0,2.0,41.0,185.47,0.13,7.69,24.11,1426.66,0.06,79.26,12,0,2,0,10.0,13.0,21.0,20.0,5.0,False
6.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,2,0,2,0,3.0,1.0,3.0,1.0,1.0,False
56.0,10.0,7.0,9.0,191.0,1077.98,0.04,28.0,38.5,30183.34,0.36,1676.85,44,1,9,0,20.0,30.0,107.0,84.0,19.0,False
4.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,2,0,0,0,3.0,1.0,3.0,1.0,1.0,False
43.0,2.0,1.0,2.0,28.0,109.39,0.13,7.5,14.59,820.45,0.04,45.58,12,5,24,0,9.0,6.0,18.0,10.0,3.0,False
29.0,6.0,1.0,4.0,104.0,557.19,0.06,17.22,32.36,9593.28,0.19,532.96,26,0,1,0,18.0,23.0,60.0,44.0,11.0,False
12.0,6.0,5.0,3.0,133.0,676.63,0.04,22.5,30.07,15224.23,0.23,845.79,9,0,1,0,18.0,16.0,93.0,40.0,11.0,False
16.0,2.0,1.0,2.0,37.0,162.52,0.19,5.23,31.07,850.08,0.05,47.23,12,0,2,0,8.0,13.0,20.0,17.0,3.0,False
26.0,5.0,4.0,4.0,105.0,538.57,0.06,17.94,30.01,9664.42,0.18,536.91,20,0,4,0,17.0,18.0,67.0,38.0,9.0,False
21.0,1.0,1.0,1.0,83.0,403.21,0.17,5.89,68.5,2373.45,0.13,131.86,16,0,3,0,7.0,22.0,46.0,37.0,1.0,False
16.0,8.0,8.0,1.0,55.0,214.88,0.07,13.5,15.92,2900.87,0.07,161.16,13,0,1,0,9.0,6.0,37.0,18.0,15.0,False
7.0,1.0,1.0,1.0,16.0,55.35,0.44,2.29,24.22,126.52,0.02,7.03,4,0,1,0,4.0,7.0,8.0,8.0,1.0,False
17.0,2.0,1.0,2.0,38.0,171.9,0.21,4.8,35.81,825.1,0.06,45.84,12,0,3,0,8.0,15.0,20.0,18.0,3.0,False
16.0,2.0,1.0,2.0,35.0,148.68,0.12,8.33,17.84,1238.98,0.05,68.83,11,0,3,0,10.0,9.0,20.0,15.0,3.0,False
50.0,11.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,21.0,False
4.0,1.0,1.0,1.0,5.0,11.61,0.67,1.5,7.74,17.41,0.0,0.97,2,0,0,0,3.0,2.0,3.0,2.0,1.0,False
53.0,6.0,1.0,6.0,146.0,824.0,0.06,18.08,45.57,14898.51,0.27,827.69,43,0,6,0,19.0,31.0,87.0,59.0,11.0,False
14.0,1.0,1.0,1.0,57.0,254.19,0.16,6.07,41.9,1542.07,0.08,85.67,9,0,3,0,7.0,15.0,31.0,26.0,1.0,False
30.0,5.0,1.0,5.0,81.0,366.41,0.04,27.19,13.48,9961.73,0.12,553.43,25,0,3,0,15.0,8.0,52.0,29.0,9.0,False
10.0,2.0,1.0,2.0,15.0,51.89,0.33,3.0,17.3,155.67,0.02,8.65,5,1,2,0,6.0,5.0,10.0,5.0,3.0,False
6.0,1.0,1.0,1.0,14.0,48.43,0.23,4.38,11.07,211.89,0.02,11.77,3,0,1,0,7.0,4.0,9.0,5.0,1.0,False
41.0,8.0,1.0,5.0,109.0,563.52,0.04,22.91,24.6,12911.28,0.19,717.29,32,0,7,0,19.0,17.0,68.0,41.0,14.0,False
12.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,19.0,False
4.0,2.0,1.0,1.0,18.0,73.57,0.22,4.5,16.35,331.08,0.02,18.39,2,0,0,0,9.0,8.0,10.0,8.0,3.0,False
109.0,1.0,1.0,1.0,327.0,2030.49,0.06,15.56,130.52,31589.12,0.68,1754.95,67,20,20,0,13.0,61.0,181.0,146.0,1.0,False
4.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,2,0,0,0,3.0,1.0,3.0,1.0,1.0,False
41.0,19.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,37.0,False
13.0,1.0,1.0,1.0,39.0,159.41,0.25,3.96,40.27,631.0,0.05,35.06,8,0,3,0,5.0,12.0,20.0,19.0,1.0,False
19.0,6.0,1.0,6.0,58.0,232.0,0.06,16.67,13.92,3866.67,0.08,214.81,12,0,5,0,10.0,6.0,38.0,20.0,11.0,False
11.0,1.0,1.0,1.0,22.0,83.76,0.33,3.06,27.41,255.94,0.03,14.22,5,1,2,1,5.0,9.0,11.0,11.0,1.0,False
54.0,7.0,4.0,5.0,210.0,1146.48,0.04,22.5,50.95,25795.81,0.38,1433.1,48,0,4,0,15.0,29.0,123.0,87.0,13.0,False
31.0,2.0,1.0,2.0,133.0,692.86,0.08,11.85,58.49,8207.69,0.23,455.98,21,1,7,0,11.0,26.0,77.0,56.0,3.0,False
5.0,1.0,1.0,1.0,3.0,4.75,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,0,3.0,0.0,3.0,0.0,1.0,False
32.0,7.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,13.0,False
8.0,1.0,1.0,1.0,19.0,65.73,0.3,3.33,19.72,219.1,0.02,12.17,5,0,1,0,5.0,6.0,11.0,8.0,1.0,False
8.0,3.0,3.0,2.0,20.0,81.75,0.22,4.5,18.17,367.87,0.03,20.44,4,0,2,0,9.0,8.0,12.0,8.0,5.0,False
18.0,4.0,4.0,1.0,46.0,208.08,0.07,14.0,14.86,2913.17,0.07,161.84,15,0,1,0,14.0,9.0,28.0,18.0,7.0,False
47.0,8.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,15.0,False
42.0,4.0,1.0,3.0,150.0,787.19,0.06,15.46,50.91,12171.15,0.26,676.18,30,5,5,0,12.0,26.0,83.0,67.0,7.0,False
4.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,2,0,0,0,3.0,1.0,3.0,1.0,1.0,False
4.0,1.0,1.0,1.0,5.0,11.61,0.67,1.5,7.74,17.41,0.0,0.97,2,0,0,0,3.0,2.0,3.0,2.0,1.0,False
45.0,11.0,1.0,1.0,141.0,670.44,0.02,44.2,15.17,29633.41,0.22,1646.3,28,6,4,2,17.0,10.0,89.0,52.0,21.0,False
13.0,2.0,1.0,2.0,33.0,134.89,0.18,5.63,23.98,758.74,0.04,42.15,8,0,1,0,9.0,8.0,23.0,10.0,3.0,False
21.0,5.0,1.0,2.0,67.0,335.0,0.05,19.93,16.81,6676.07,0.11,370.89,12,0,4,0,18.0,14.0,36.0,31.0,9.0,False
45.0,6.0,3.0,3.0,138.0,770.72,0.05,21.43,35.97,16515.52,0.26,917.53,37,0,6,0,20.0,28.0,78.0,60.0,11.0,False
23.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,False
11.0,2.0,1.0,1.0,19.0,65.73,0.16,6.13,10.73,402.59,0.02,22.37,9,0,0,0,7.0,4.0,12.0,7.0,3.0,False
4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,False
23.0,4.0,3.0,3.0,31.0,133.98,0.14,7.33,18.27,982.52,0.04,54.58,10,8,2,0,11.0,9.0,19.0,12.0,7.0,False
18.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,5.0,False
6.0,1.0,1.0,1.0,14.0,48.43,0.19,5.33,9.08,258.3,0.02,14.35,3,0,1,0,8.0,3.0,10.0,4.0,1.0,False
17.0,2.0,1.0,2.0,52.0,220.89,0.1,9.9,22.31,2186.83,0.07,121.49,14,0,1,0,9.0,10.0,30.0,22.0,3.0,False
167.0,27.0,1.0,21.0,461.0,2665.21,0.02,52.54,50.73,140031.41,0.89,7779.52,109,29,27,0,18.0,37.0,245.0,216.0,53.0,False
42.0,6.0,3.0,5.0,144.0,766.36,0.05,18.58,41.25,14236.57,0.26,790.92,29,4,7,0,14.0,26.0,75.0,69.0,11.0,False
4.0,1.0,1.0,1.0,5.0,11.61,0.67,1.5,7.74,17.41,0.0,0.97,2,0,0,0,3.0,2.0,3.0,2.0,1.0,False
52.0,6.0,1.0,6.0,253.0,1500.48,0.05,21.06,71.26,31595.26,0.5,1755.29,45,0,7,0,17.0,44.0,144.0,109.0,11.0,False
4.0,2.0,1.0,1.0,18.0,73.57,0.22,4.5,16.35,331.08,0.02,18.39,2,0,0,0,9.0,8.0,10.0,8.0,3.0,False
15.0,6.0,5.0,3.0,192.0,1014.8,0.03,31.63,32.09,32092.96,0.34,1782.94,10,0,2,1,23.0,16.0,148.0,44.0,11.0,False
5.0,1.0,1.0,1.0,11.0,34.87,0.5,2.0,17.43,69.74,0.01,3.87,5,0,0,0,4.0,5.0,6.0,5.0,1.0,False
40.0,4.0,1.0,4.0,151.0,740.94,0.06,16.32,45.36,12102.03,0.25,672.33,32,0,6,0,12.0,18.0,102.0,49.0,7.0,False
7.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,0,0,1.0,0.0,1.0,0.0,1.0,False
14.0,3.0,1.0,3.0,51.0,224.01,0.11,9.38,23.89,2100.08,0.07,116.67,11,0,1,0,9.0,12.0,26.0,25.0,5.0,False
32.0,4.0,4.0,3.0,97.0,519.67,0.08,12.4,41.9,6446.06,0.17,358.11,26,0,4,0,15.0,26.0,54.0,43.0,7.0,False
25.0,6.0,6.0,6.0,77.0,398.08,0.07,13.87,28.7,5520.8,0.13,306.71,21,0,2,0,17.0,19.0,46.0,31.0,11.0,False
9.0,1.0,1.0,1.0,20.0,60.0,0.17,5.83,10.29,350.0,0.02,19.44,7,0,0,0,5.0,3.0,13.0,7.0,1.0,False
31.0,4.0,4.0,3.0,89.0,448.95,0.09,11.14,40.29,5002.6,0.15,277.92,21,2,4,0,12.0,21.0,50.0,39.0,7.0,False
9.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,False
11.0,3.0,1.0,3.0,47.0,215.49,0.15,6.6,32.65,1422.26,0.07,79.01,11,0,0,0,9.0,15.0,25.0,22.0,5.0,False
18.0,4.0,1.0,2.0,41.0,180.09,0.14,7.33,24.56,1320.62,0.06,73.37,16,0,0,0,12.0,9.0,30.0,11.0,5.0,False
13.0,2.0,1.0,2.0,18.0,64.53,0.17,6.0,10.75,387.18,0.02,21.51,7,2,2,0,8.0,4.0,12.0,6.0,3.0,False
15.0,5.0,5.0,2.0,48.0,222.91,0.05,19.13,11.66,4263.06,0.07,236.84,12,0,1,0,17.0,8.0,30.0,18.0,9.0,False
55.0,10.0,1.0,10.0,157.0,777.81,0.03,38.86,20.02,30223.43,0.26,1679.08,42,9,1,1,17.0,14.0,93.0,64.0,11.0,False
6.0,1.0,1.0,1.0,6.0,15.51,0.5,2.0,7.75,31.02,0.01,1.72,2,1,0,0,4.0,2.0,4.0,2.0,1.0,False
12.0,2.0,1.0,2.0,18.0,64.53,0.25,4.0,16.12,258.12,0.02,14.34,9,0,1,0,6.0,6.0,10.0,8.0,3.0,False
19.0,3.0,1.0,2.0,43.0,191.76,0.07,13.72,13.97,2631.31,0.06,146.18,9,0,1,0,13.0,9.0,24.0,19.0,5.0,False
37.0,4.0,4.0,4.0,124.0,645.97,0.08,13.27,48.68,8572.59,0.22,476.25,25,5,5,0,13.0,24.0,75.0,49.0,7.0,False
26.0,6.0,4.0,3.0,106.0,560.25,0.06,16.0,35.02,8964.04,0.19,498.0,21,0,3,0,16.0,23.0,60.0,46.0,11.0,False
52.0,2.0,1.0,2.0,227.0,981.08,0.01,86.33,11.36,84699.71,0.33,4705.54,36,3,10,0,14.0,6.0,153.0,74.0,3.0,False
7.0,1.0,1.0,1.0,6.0,15.51,0.5,2.0,7.75,31.02,0.01,1.72,2,1,0,0,4.0,2.0,4.0,2.0,1.0,False
17.0,3.0,1.0,2.0,22.0,88.0,0.17,5.79,15.21,509.14,0.03,28.29,10,3,2,0,9.0,7.0,13.0,9.0,5.0,False
149.0,10.0,1.0,8.0,580.0,3578.56,0.05,20.21,177.03,72337.96,1.19,4018.78,135,3,8,1,9.0,63.0,297.0,283.0,19.0,False
73.0,10.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,19.0,False
24.0,11.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,21.0,False
20.0,4.0,3.0,2.0,50.0,242.9,0.07,14.88,16.32,3613.12,0.08,200.73,16,0,2,0,17.0,12.0,29.0,21.0,7.0,False
4.0,1.0,1.0,1.0,7.0,19.65,0.4,2.5,7.86,49.13,0.01,2.73,2,0,0,0,5.0,2.0,5.0,2.0,1.0,False
9.0,1.0,1.0,1.0,21.0,69.76,0.2,5.0,13.95,348.8,0.02,19.38,5,0,2,0,5.0,5.0,11.0,10.0,1.0,False
27.0,3.0,1.0,2.0,98.0,502.67,0.06,17.68,28.42,8889.32,0.17,493.85,24,0,2,1,16.0,19.0,56.0,42.0,5.0,False
15.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,False
4.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,2,0,0,0,3.0,1.0,3.0,1.0,1.0,False
24.0,2.0,1.0,2.0,88.0,477.51,0.15,6.87,69.46,3282.89,0.16,182.38,19,0,3,0,11.0,32.0,48.0,40.0,3.0,False
26.0,1.0,1.0,1.0,92.0,482.81,0.1,9.88,48.87,4770.16,0.16,265.01,18,0,5,0,13.0,25.0,54.0,38.0,1.0,False
7.0,1.0,1.0,1.0,20.0,71.7,0.29,3.5,20.49,250.95,0.02,13.94,4,0,1,0,6.0,6.0,13.0,7.0,1.0,False
4.0,1.0,1.0,1.0,5.0,11.61,0.67,1.5,7.74,17.41,0.0,0.97,2,0,0,0,3.0,2.0,3.0,2.0,1.0,False
23.0,4.0,1.0,4.0,50.0,216.1,0.2,4.93,43.85,1065.05,0.07,59.17,20,0,0,0,6.0,14.0,27.0,23.0,7.0,False
52.0,6.0,1.0,6.0,123.0,667.43,0.07,14.71,45.37,9818.93,0.22,545.5,42,0,6,1,17.0,26.0,78.0,45.0,11.0,False
4.0,1.0,1.0,1.0,7.0,19.65,0.5,2.0,9.83,39.3,0.01,2.18,2,0,0,0,4.0,3.0,4.0,3.0,1.0,False
